stock_code,stock_name,pattern_index,buy_date,sell_date,buy_price,sell_price,profit_pct,hold_days,exit_reason,retrace_date,surge_date,support_level,buy_year
000063,000063_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,52.03197999999999,49.8272,-4.4623555647891795,4,移动止盈,2020-03-03 00:00:00,2020-02-25 00:00:00,55.11,2020
002164,002164_data,1,2020-02-26 00:00:00,2020-02-28 00:00:00,3.8138099999999997,3.5087052,-8.22499999999999,2,移动止盈,2020-02-25 00:00:00,2020-02-21 00:00:00,3.89,2020
002299,002299_data,1,2020-02-21 00:00:00,2020-02-28 00:00:00,23.88386,22.126,-7.585033093478179,5,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,24.05,2020
002151,002151_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,34.034,31.31128,-8.224999999999998,1,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,33.0,2020
002662,002662_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,3.1531499999999997,3.036,-3.9403322867608477,4,移动止盈,2020-03-03 00:00:00,2020-02-24 00:00:00,3.25,2020
000338,000338_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,14.894879999999999,14.039200000000001,-5.969792841567021,4,移动止盈,2020-03-03 00:00:00,2020-02-27 00:00:00,15.12,2020
000901,000901_data,1,2020-02-19 00:00:00,2020-02-25 00:00:00,12.09208,11.923200000000001,-1.621616628404691,4,移动止盈,2020-02-18 00:00:00,2020-02-17 00:00:00,12.34,2020
600446,600446_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,21.171149999999997,19.477458,-8.224999999999994,1,移动止盈,2020-02-26 00:00:00,2020-02-20 00:00:00,21.91,2020
600507,600507_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,8.948939999999999,8.399600000000001,-6.363604125181277,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,9.1,2020
600760,600760_data,1,2020-02-19 00:00:00,2020-02-28 00:00:00,28.478449999999995,27.4344,-3.8911054235746514,7,移动止盈,2020-02-18 00:00:00,2020-02-17 00:00:00,29.47,2020
605369,605369_data,1,2020-11-24 00:00:00,2020-11-27 00:00:00,67.63756999999998,62.22656439999999,-8.224999999999996,3,移动止盈,2020-11-23 00:00:00,2020-11-19 00:00:00,67.19,2020
002082,002082_data,1,2020-02-21 00:00:00,2020-03-04 00:00:00,11.9119,12.098,1.3373032429755243,8,移动止盈,2020-02-20 00:00:00,2020-02-17 00:00:00,12.12,2020
605368,605368_data,1,2021-03-25 00:00:00,2021-03-30 00:00:00,17.48747,16.6704,-4.897316807405518,3,移动止盈,2021-03-24 00:00:00,2021-03-23 00:00:00,18.76,2021
603535,603535_data,1,2020-02-19 00:00:00,2020-03-13 00:00:00,16.516499999999997,15.5296,-6.200236884327775,17,移动止盈,2020-02-18 00:00:00,2020-02-17 00:00:00,16.59,2020
600668,600668_data,1,2020-03-05 00:00:00,2020-03-10 00:00:00,15.765749999999999,14.504489999999999,-8.225000000000001,3,移动止盈,2020-03-04 00:00:00,2020-03-02 00:00:00,15.53,2020
000949,000949_data,1,2020-03-03 00:00:00,2020-03-06 00:00:00,4.314309999999999,4.37,1.065820548361178,3,移动止盈,2020-03-02 00:00:00,2020-02-28 00:00:00,4.41,2020
002277,002277_data,1,2020-03-10 00:00:00,2020-03-13 00:00:00,3.5535499999999995,3.2936,-7.540219991276315,3,移动止盈,2020-03-09 00:00:00,2020-03-04 00:00:00,3.73,2020
002276,002276_data,1,2020-02-28 00:00:00,2020-03-10 00:00:00,9.4094,9.9084,5.078207430867011,7,移动止盈,2020-02-27 00:00:00,2020-02-25 00:00:00,10.16,2020
603271,603271_data,1,2025-04-22 00:00:00,2025-04-28 00:00:00,37.367329999999995,36.698800000000006,-2.014076179646739,4,移动止盈,2025-04-21 00:00:00,2025-04-18 00:00:00,38.68,2025
000836,000836_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,4.054049999999999,3.7297259999999994,-8.224999999999998,1,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,4.11,2020
002755,002755_data,1,2020-02-20 00:00:00,2020-03-12 00:00:00,16.246229999999997,15.474400000000001,-4.975825268385319,15,移动止盈,2020-02-19 00:00:00,2020-02-13 00:00:00,16.62,2020
600973,600973_data,1,2020-02-25 00:00:00,2020-02-28 00:00:00,4.25425,4.2136000000000005,-1.1805150731621181,3,移动止盈,2020-02-24 00:00:00,2020-02-21 00:00:00,4.42,2020
603238,603238_data,1,2020-03-11 00:00:00,2020-03-13 00:00:00,26.836809999999996,24.689865199999996,-8.225000000000001,2,移动止盈,2020-03-10 00:00:00,2020-03-02 00:00:00,27.89,2020
600391,600391_data,1,2020-02-27 00:00:00,2020-03-02 00:00:00,17.897879999999997,17.7008,-1.3261360004648381,2,移动止盈,2020-02-26 00:00:00,2020-02-19 00:00:00,17.49,2020
002472,002472_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,5.305299999999999,5.234800000000001,-1.553859819425824,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,5.36,2020
002472,002472_data,2,2021-04-21 00:00:00,2021-05-06 00:00:00,11.091079999999998,11.408000000000001,2.632431377287002,8,移动止盈,2021-04-20 00:00:00,2021-04-19 00:00:00,10.63,2021
002614,002614_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,13.483469999999999,13.3216,-1.4255069911528608,4,移动止盈,2020-03-03 00:00:00,2020-02-28 00:00:00,13.62,2020
000976,000976_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,5.004999999999999,5.1152,1.9767982017982169,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,5.0,2020
000778,000778_data,1,2020-03-04 00:00:00,2020-03-13 00:00:00,3.7337299999999995,3.5236,-5.852884180162988,7,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,3.74,2020
001319,001319_data,1,2022-06-28 00:00:00,2022-07-04 00:00:00,30.330299999999998,27.903876,-8.224999999999993,4,移动止盈,2022-06-27 00:00:00,2022-06-22 00:00:00,30.47,2022
002583,002583_data,1,2020-02-21 00:00:00,2020-02-26 00:00:00,8.03803,8.4456,4.84552101074519,3,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,8.06,2020
600260,600260_data,1,2020-03-04 00:00:00,2020-03-10 00:00:00,14.044029999999998,13.34,-5.238019767118113,4,移动止盈,2020-03-03 00:00:00,2020-02-21 00:00:00,14.29,2020
002776,002776_data,1,2020-03-05 00:00:00,2020-03-09 00:00:00,11.861849999999999,11.003200000000001,-7.463752808373039,2,移动止盈,2020-03-04 00:00:00,2020-03-03 00:00:00,11.58,2020
000671,000671_data,1,2020-02-18 00:00:00,2020-03-09 00:00:00,7.627619999999999,7.682,0.4879353586046628,14,移动止盈,2020-02-17 00:00:00,2020-02-14 00:00:00,7.68,2020
600481,600481_data,1,2020-02-27 00:00:00,2020-03-13 00:00:00,3.2732699999999997,3.0820000000000003,-6.068392081924174,11,移动止盈,2020-02-26 00:00:00,2020-02-24 00:00:00,3.28,2020
600811,600811_data,1,2020-02-19 00:00:00,2020-03-13 00:00:00,3.3433399999999995,3.1832000000000003,-5.0148209574856075,17,移动止盈,2020-02-18 00:00:00,2020-02-17 00:00:00,3.41,2020
002636,002636_data,1,2020-02-21 00:00:00,2020-02-25 00:00:00,9.299289999999997,10.1844,9.293038473905028,2,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,9.41,2020
000955,000955_data,1,2020-03-05 00:00:00,2020-03-10 00:00:00,11.691679999999998,12.9168,10.253562533357075,3,移动止盈,2020-03-04 00:00:00,2020-03-02 00:00:00,12.45,2020
000639,000639_data,1,2020-02-27 00:00:00,2020-03-05 00:00:00,5.15515,5.3268,3.104680028709165,5,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,5.07,2020
002558,002558_data,1,2020-02-27 00:00:00,2020-03-10 00:00:00,19.38937,17.8382204,-8.224999999999994,8,移动止盈,2020-02-26 00:00:00,2020-02-21 00:00:00,19.7,2020
002172,002172_data,1,2020-03-04 00:00:00,2020-03-06 00:00:00,3.9639599999999997,4.048000000000001,1.895102120102151,2,移动止盈,2020-03-03 00:00:00,2020-02-28 00:00:00,4.03,2020
603191,603191_data,1,2022-06-21 00:00:00,2022-06-29 00:00:00,20.21019,23.818800000000003,17.630398687493795,6,移动止盈,2022-06-20 00:00:00,2022-06-17 00:00:00,20.66,2022
002426,002426_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,2.41241,2.2194172,-8.224999999999994,1,移动止盈,2020-02-26 00:00:00,2020-02-19 00:00:00,2.46,2020
603987,603987_data,1,2020-02-25 00:00:00,2020-02-28 00:00:00,10.190179999999998,9.3749656,-8.224999999999987,3,移动止盈,2020-02-24 00:00:00,2020-02-19 00:00:00,10.29,2020
600216,600216_data,1,2020-03-06 00:00:00,2020-03-17 00:00:00,15.865849999999998,15.824,-0.48877408080877105,7,移动止盈,2020-03-05 00:00:00,2020-03-04 00:00:00,15.7,2020
600217,600217_data,1,2020-03-04 00:00:00,2020-03-09 00:00:00,6.396389999999999,5.8846788,-8.224999999999996,3,移动止盈,2020-03-03 00:00:00,2020-02-26 00:00:00,6.2,2020
600217,600217_data,2,2021-05-11 00:00:00,2021-06-15 00:00:00,5.355349999999999,5.0600000000000005,-5.7400457019615585,24,移动止盈,2021-05-10 00:00:00,2021-05-07 00:00:00,5.29,2021
001267,001267_data,1,2021-12-28 00:00:00,2021-12-29 00:00:00,8.008,7.36736,-8.224999999999994,1,移动止盈,2021-12-27 00:00:00,2021-12-20 00:00:00,9.03,2021
603678,603678_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,31.161129999999996,28.6682396,-8.22499999999999,1,移动止盈,2020-02-26 00:00:00,2020-02-18 00:00:00,30.58,2020
002254,002254_data,1,2020-02-27 00:00:00,2020-03-13 00:00:00,13.47346,13.082400000000002,-3.1274467360277,11,移动止盈,2020-02-26 00:00:00,2020-02-24 00:00:00,13.49,2020
603283,603283_data,1,2020-02-21 00:00:00,2020-02-26 00:00:00,54.834779999999995,60.95,10.92708267453614,3,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,49.82,2020
603077,603077_data,1,2020-02-27 00:00:00,2020-03-09 00:00:00,1.7417399999999998,1.6024007999999998,-8.225,7,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,1.74,2020
000009,000009_data,1,2020-02-20 00:00:00,2020-02-25 00:00:00,7.987979999999999,8.298399999999999,3.6610888484948596,3,移动止盈,2020-02-19 00:00:00,2020-02-18 00:00:00,7.84,2020
000009,000009_data,2,2021-04-08 00:00:00,2021-04-12 00:00:00,10.240229999999999,9.4210116,-8.224999999999987,2,移动止盈,2021-04-07 00:00:00,2021-04-06 00:00:00,10.08,2021
001380,001380_data,1,2023-06-27 00:00:00,2023-07-06 00:00:00,31.54151,31.399600000000003,-0.6749150484551811,7,移动止盈,2023-06-26 00:00:00,2023-06-19 00:00:00,30.9,2023
002918,002918_data,1,2020-03-04 00:00:00,2020-03-09 00:00:00,22.172149999999995,23.092000000000002,3.923672997431497,3,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,22.62,2020
002588,002588_data,1,2020-02-12 00:00:00,2020-02-28 00:00:00,4.03403,4.1491999999999996,2.629961415755461,12,移动止盈,2020-02-11 00:00:00,2020-02-10 00:00:00,4.18,2020
002321,002321_data,1,2020-02-21 00:00:00,2020-02-28 00:00:00,5.48548,5.234800000000001,-4.794882672072438,5,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,5.72,2020
001289,001289_data,1,2022-03-08 00:00:00,2022-03-14 00:00:00,28.248219999999996,27.6276,-2.422023387668304,4,移动止盈,2022-03-07 00:00:00,2022-03-04 00:00:00,27.88,2022
002675,002675_data,1,2020-02-27 00:00:00,2020-03-10 00:00:00,16.6166,15.287272,-8.224999999999993,8,移动止盈,2020-02-26 00:00:00,2020-02-24 00:00:00,16.31,2020
605337,605337_data,1,2021-03-23 00:00:00,2021-03-24 00:00:00,34.31428,34.2424,-0.4344754720192091,1,移动止盈,2021-03-22 00:00:00,2021-03-19 00:00:00,34.71,2021
605336,605336_data,1,2020-12-01 00:00:00,2020-12-08 00:00:00,33.643609999999995,31.51,-6.56679863575875,5,移动止盈,2020-11-30 00:00:00,2020-11-27 00:00:00,34.79,2020
600196,600196_data,1,2020-02-27 00:00:00,2020-03-13 00:00:00,28.388359999999995,26.3856,-7.279863331309014,11,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,29.31,2020
002867,002867_data,1,2020-02-21 00:00:00,2020-03-12 00:00:00,19.95994,19.2188,-3.938137414240714,14,移动止盈,2020-02-20 00:00:00,2020-02-19 00:00:00,19.84,2020
600172,600172_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,3.0029999999999997,2.7627599999999997,-8.225000000000001,1,移动止盈,2020-02-26 00:00:00,2020-02-25 00:00:00,3.12,2020
600426,600426_data,1,2020-03-04 00:00:00,2020-03-09 00:00:00,17.827809999999996,17.2868,-3.2596408224004882,3,移动止盈,2020-03-03 00:00:00,2020-03-02 00:00:00,18.18,2020
600426,600426_data,2,2021-04-22 00:00:00,2021-05-11 00:00:00,38.71867999999999,38.1616,-1.6637887190368892,10,移动止盈,2021-04-21 00:00:00,2021-04-19 00:00:00,38.51,2021
002130,002130_data,1,2020-02-20 00:00:00,2020-02-25 00:00:00,5.105099999999999,5.2992,3.5770802726685202,3,移动止盈,2020-02-19 00:00:00,2020-02-18 00:00:00,5.3,2020
000037,000037_data,1,2020-02-19 00:00:00,2020-02-20 00:00:00,11.201189999999999,10.5524,-6.017152440945991,1,移动止盈,2020-02-18 00:00:00,2020-02-17 00:00:00,11.01,2020
002465,002465_data,1,2020-03-06 00:00:00,2020-03-16 00:00:00,12.66265,12.144,-4.32090409590409,6,移动止盈,2020-03-05 00:00:00,2020-02-21 00:00:00,12.84,2020
002217,002217_data,1,2020-03-04 00:00:00,2020-03-09 00:00:00,7.767759999999999,7.1463392,-8.22499999999999,3,移动止盈,2020-03-03 00:00:00,2020-02-27 00:00:00,7.95,2020
002217,002217_data,2,2021-04-20 00:00:00,2021-04-27 00:00:00,3.4834799999999997,3.2048015999999997,-8.225,5,移动止盈,2021-04-19 00:00:00,2021-04-16 00:00:00,3.44,2021
000928,000928_data,1,2020-03-06 00:00:00,2020-03-16 00:00:00,5.045039999999999,4.8852,-3.393260311117437,6,移动止盈,2020-03-05 00:00:00,2020-02-28 00:00:00,5.1,2020
002285,002285_data,1,2020-02-28 00:00:00,2020-03-10 00:00:00,3.1831799999999997,3.0636,-3.981620737752801,7,移动止盈,2020-02-27 00:00:00,2020-02-21 00:00:00,3.33,2020
001914,001914_data,1,2020-02-25 00:00:00,2020-02-28 00:00:00,25.004979999999996,23.004581599999998,-8.224999999999994,3,移动止盈,2020-02-24 00:00:00,2020-02-14 00:00:00,24.86,2020
002926,002926_data,1,2020-02-27 00:00:00,2020-02-28 00:00:00,12.202189999999998,11.226014799999998,-8.225000000000003,1,移动止盈,2020-02-26 00:00:00,2020-02-20 00:00:00,11.87,2020
